epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,66.8012,0.72609,4.3795,1.33241,0.56567,0.45004,0.48928,0.45289,0.54335,2.28593,1.32158,0.0701322,0.00331865,0.00331865
